,County,Station,YYYYMMDD,ToM,Daily Average,Validity,Date,Year,Month,Day,Day Number,Decimal Year
972,Λάρισσα,LAR,20090830,00:00,62,1,2009-08-30,2009,8,30,242,2009.6616438356164
973,Λάρισσα,LAR,20090831,00:00,41,1,2009-08-31,2009,8,31,243,2009.664383561644
974,Λάρισσα,LAR,20090901,00:00,32,1,2009-09-01,2009,9,1,244,2009.6671232876713
975,Λάρισσα,LAR,20090902,00:00,29,1,2009-09-02,2009,9,2,245,2009.6698630136987
976,Λάρισσα,LAR,20090903,00:00,50,1,2009-09-03,2009,9,3,246,2009.672602739726
977,Λάρισσα,LAR,20090904,00:00,37,1,2009-09-04,2009,9,4,247,2009.6753424657534
978,Λάρισσα,LAR,20090905,00:00,42,1,2009-09-05,2009,9,5,248,2009.6780821917807
979,Λάρισσα,LAR,20090906,00:00,53,1,2009-09-06,2009,9,6,249,2009.6808219178083
980,Λάρισσα,LAR,20090907,00:00,23,1,2009-09-07,2009,9,7,250,2009.6835616438357
981,Λάρισσα,LAR,20090908,00:00,16,1,2009-09-08,2009,9,8,251,2009.686301369863
982,Λάρισσα,LAR,20090909,00:00,22,1,2009-09-09,2009,9,9,252,2009.6890410958904
983,Λάρισσα,LAR,20090910,00:00,40,1,2009-09-10,2009,9,10,253,2009.6917808219177
984,Λάρισσα,LAR,20090911,00:00,44,1,2009-09-11,2009,9,11,254,2009.694520547945
985,Λάρισσα,LAR,20090912,00:00,27,1,2009-09-12,2009,9,12,255,2009.6972602739727
986,Λάρισσα,LAR,20090913,00:00,67,1,2009-09-13,2009,9,13,256,2009.7
987,Λάρισσα,LAR,20090914,00:00,54,1,2009-09-14,2009,9,14,257,2009.7027397260274
988,Λάρισσα,LAR,20090915,00:00,39,1,2009-09-15,2009,9,15,258,2009.7054794520548
989,Λάρισσα,LAR,20090916,00:00,57,1,2009-09-16,2009,9,16,259,2009.7082191780821
990,Λάρισσα,LAR,20090917,00:00,38,1,2009-09-17,2009,9,17,260,2009.7109589041097
991,Λάρισσα,LAR,20090918,00:00,32,1,2009-09-18,2009,9,18,261,2009.713698630137
992,Λάρισσα,LAR,20090919,00:00,41,1,2009-09-19,2009,9,19,262,2009.7164383561644
993,Λάρισσα,LAR,20090920,00:00,34,1,2009-09-20,2009,9,20,263,2009.7191780821918
994,Λάρισσα,LAR,20090921,00:00,33,1,2009-09-21,2009,9,21,264,2009.7219178082191
995,Λάρισσα,LAR,20090922,00:00,26,1,2009-09-22,2009,9,22,265,2009.7246575342465
996,Λάρισσα,LAR,20090923,00:00,42,1,2009-09-23,2009,9,23,266,2009.727397260274
997,Λάρισσα,LAR,20090924,00:00,50,1,2009-09-24,2009,9,24,267,2009.7301369863014
998,Λάρισσα,LAR,20090925,00:00,41,1,2009-09-25,2009,9,25,268,2009.7328767123288
999,Λάρισσα,LAR,20090926,00:00,37,1,2009-09-26,2009,9,26,269,2009.7356164383561
1000,Λάρισσα,LAR,20090927,00:00,27,1,2009-09-27,2009,9,27,270,2009.7383561643835
1001,Λάρισσα,LAR,20090928,00:00,27,1,2009-09-28,2009,9,28,271,2009.7410958904109
1002,Λάρισσα,LAR,20090929,00:00,65,1,2009-09-29,2009,9,29,272,2009.7438356164384
1003,Λάρισσα,LAR,20090930,00:00,74,1,2009-09-30,2009,9,30,273,2009.7465753424658
1004,Λάρισσα,LAR,20091001,00:00,60,1,2009-10-01,2009,10,1,274,2009.7493150684932
1005,Λάρισσα,LAR,20091002,00:00,67,1,2009-10-02,2009,10,2,275,2009.7520547945205
1006,Λάρισσα,LAR,20091003,00:00,38,1,2009-10-03,2009,10,3,276,2009.7547945205479
1007,Λάρισσα,LAR,20091004,00:00,21,1,2009-10-04,2009,10,4,277,2009.7575342465752
1008,Λάρισσα,LAR,20091005,00:00,26,1,2009-10-05,2009,10,5,278,2009.7602739726028
1009,Λάρισσα,LAR,20091006,00:00,25,1,2009-10-06,2009,10,6,279,2009.7630136986302
1010,Λάρισσα,LAR,20091007,00:00,22,1,2009-10-07,2009,10,7,280,2009.7657534246575
1011,Λάρισσα,LAR,20091008,00:00,25,1,2009-10-08,2009,10,8,281,2009.768493150685
1012,Λάρισσα,LAR,20091009,00:00,36,1,2009-10-09,2009,10,9,282,2009.7712328767122
1013,Λάρισσα,LAR,20091010,00:00,34,1,2009-10-10,2009,10,10,283,2009.7739726027398
1014,Λάρισσα,LAR,20091011,00:00,25,1,2009-10-11,2009,10,11,284,2009.7767123287672
1015,Λάρισσα,LAR,20091012,00:00,22,1,2009-10-12,2009,10,12,285,2009.7794520547945
1016,Λάρισσα,LAR,20091013,00:00,9,1,2009-10-13,2009,10,13,286,2009.782191780822
1017,Λάρισσα,LAR,20091014,00:00,14,1,2009-10-14,2009,10,14,287,2009.7849315068493
1018,Λάρισσα,LAR,20091015,00:00,11,1,2009-10-15,2009,10,15,288,2009.7876712328766
1019,Λάρισσα,LAR,20091016,00:00,14,1,2009-10-16,2009,10,16,289,2009.7904109589042
1020,Λάρισσα,LAR,20091017,00:00,21,1,2009-10-17,2009,10,17,290,2009.7931506849316
1021,Λάρισσα,LAR,20091018,00:00,20,1,2009-10-18,2009,10,18,291,2009.795890410959
1022,Λάρισσα,LAR,20091019,00:00,15,1,2009-10-19,2009,10,19,292,2009.7986301369863
1023,Λάρισσα,LAR,20091020,00:00,11,1,2009-10-20,2009,10,20,293,2009.8013698630136
1024,Λάρισσα,LAR,20091021,00:00,11,1,2009-10-21,2009,10,21,294,2009.804109589041
1025,Λάρισσα,LAR,20091022,00:00,32,1,2009-10-22,2009,10,22,295,2009.8068493150686
1026,Λάρισσα,LAR,20091023,00:00,24,1,2009-10-23,2009,10,23,296,2009.809589041096
1027,Λάρισσα,LAR,20091024,00:00,17,1,2009-10-24,2009,10,24,297,2009.8123287671233
1028,Λάρισσα,LAR,20091025,00:00,9,1,2009-10-25,2009,10,25,298,2009.8150684931506
1029,Λάρισσα,LAR,20091026,00:00,25,1,2009-10-26,2009,10,26,299,2009.817808219178
1030,Λάρισσα,LAR,20091027,00:00,70,1,2009-10-27,2009,10,27,300,2009.8205479452056
1031,Λάρισσα,LAR,20091028,00:00,24,1,2009-10-28,2009,10,28,301,2009.823287671233
1032,Λάρισσα,LAR,20091029,00:00,14,1,2009-10-29,2009,10,29,302,2009.8260273972603
1033,Λάρισσα,LAR,20091030,00:00,27,1,2009-10-30,2009,10,30,303,2009.8287671232877
1034,Λάρισσα,LAR,20091031,00:00,9,1,2009-10-31,2009,10,31,304,2009.831506849315
1035,Λάρισσα,LAR,20091101,00:00,13,1,2009-11-01,2009,11,1,305,2009.8342465753424
1036,Λάρισσα,LAR,20091102,00:00,21,1,2009-11-02,2009,11,2,306,2009.83698630137
1037,Λάρισσα,LAR,20091103,00:00,21,1,2009-11-03,2009,11,3,307,2009.8397260273973
1038,Λάρισσα,LAR,20091104,00:00,12,1,2009-11-04,2009,11,4,308,2009.8424657534247
1039,Λάρισσα,LAR,20091105,00:00,25,1,2009-11-05,2009,11,5,309,2009.845205479452
1040,Λάρισσα,LAR,20091106,00:00,23,1,2009-11-06,2009,11,6,310,2009.8479452054794
1041,Λάρισσα,LAR,20091107,00:00,24,1,2009-11-07,2009,11,7,311,2009.8506849315067
1042,Λάρισσα,LAR,20091108,00:00,13,1,2009-11-08,2009,11,8,312,2009.8534246575343
1043,Λάρισσα,LAR,20091109,00:00,18,1,2009-11-09,2009,11,9,313,2009.8561643835617
1044,Λάρισσα,LAR,20091110,00:00,10,1,2009-11-10,2009,11,10,314,2009.858904109589
1045,Λάρισσα,LAR,20091111,00:00,17,1,2009-11-11,2009,11,11,315,2009.8616438356164
1046,Λάρισσα,LAR,20091112,00:00,17,1,2009-11-12,2009,11,12,316,2009.8643835616438
1047,Λάρισσα,LAR,20091113,00:00,20,1,2009-11-13,2009,11,13,317,2009.8671232876711
1048,Λάρισσα,LAR,20091114,00:00,27,1,2009-11-14,2009,11,14,318,2009.8698630136987
1049,Λάρισσα,LAR,20091115,00:00,28,1,2009-11-15,2009,11,15,319,2009.872602739726
1050,Λάρισσα,LAR,20091116,00:00,30,1,2009-11-16,2009,11,16,320,2009.8753424657534
1051,Λάρισσα,LAR,20091117,00:00,37,1,2009-11-17,2009,11,17,321,2009.8780821917808
1052,Λάρισσα,LAR,20091118,00:00,31,1,2009-11-18,2009,11,18,322,2009.8808219178081
1053,Λάρισσα,LAR,20091119,00:00,35,1,2009-11-19,2009,11,19,323,2009.8835616438357
1054,Λάρισσα,LAR,20091120,00:00,43,1,2009-11-20,2009,11,20,324,2009.886301369863
1055,Λάρισσα,LAR,20091121,00:00,45,1,2009-11-21,2009,11,21,325,2009.8890410958904
1056,Λάρισσα,LAR,20091122,00:00,49,1,2009-11-22,2009,11,22,326,2009.8917808219178
1057,Λάρισσα,LAR,20091123,00:00,46,1,2009-11-23,2009,11,23,327,2009.8945205479451
1058,Λάρισσα,LAR,20091124,00:00,49,1,2009-11-24,2009,11,24,328,2009.8972602739725
1059,Λάρισσα,LAR,20091125,00:00,44,1,2009-11-25,2009,11,25,329,2009.9
1060,Λάρισσα,LAR,20091126,00:00,48,1,2009-11-26,2009,11,26,330,2009.9027397260274
1061,Λάρισσα,LAR,20091127,00:00,47,1,2009-11-27,2009,11,27,331,2009.9054794520548
1062,Λάρισσα,LAR,20091128,00:00,47,1,2009-11-28,2009,11,28,332,2009.9082191780822
1063,Λάρισσα,LAR,20091129,00:00,20,1,2009-11-29,2009,11,29,333,2009.9109589041095
1064,Λάρισσα,LAR,20091130,00:00,31,1,2009-11-30,2009,11,30,334,2009.9136986301369
1065,Λάρισσα,LAR,20091201,00:00,38,1,2009-12-01,2009,12,1,335,2009.9164383561645
1066,Λάρισσα,LAR,20091202,00:00,18,1,2009-12-02,2009,12,2,336,2009.9191780821918
1067,Λάρισσα,LAR,20091203,00:00,14,1,2009-12-03,2009,12,3,337,2009.9219178082192
1068,Λάρισσα,LAR,20091204,00:00,27,1,2009-12-04,2009,12,4,338,2009.9246575342465
1069,Λάρισσα,LAR,20091205,00:00,16,1,2009-12-05,2009,12,5,339,2009.927397260274
1070,Λάρισσα,LAR,20091206,00:00,17,1,2009-12-06,2009,12,6,340,2009.9301369863015
1071,Λάρισσα,LAR,20091207,00:00,23,1,2009-12-07,2009,12,7,341,2009.9328767123288
1072,Λάρισσα,LAR,20091208,00:00,25,1,2009-12-08,2009,12,8,342,2009.9356164383562
1073,Λάρισσα,LAR,20091209,00:00,23,1,2009-12-09,2009,12,9,343,2009.9383561643835
1074,Λάρισσα,LAR,20091210,00:00,5,1,2009-12-10,2009,12,10,344,2009.941095890411
1075,Λάρισσα,LAR,20091211,00:00,10,1,2009-12-11,2009,12,11,345,2009.9438356164383
1076,Λάρισσα,LAR,20091212,00:00,8,1,2009-12-12,2009,12,12,346,2009.9465753424658
1077,Λάρισσα,LAR,20091213,00:00,11,1,2009-12-13,2009,12,13,347,2009.9493150684932
1078,Λάρισσα,LAR,20091214,00:00,16,1,2009-12-14,2009,12,14,348,2009.9520547945206
1079,Λάρισσα,LAR,20091215,00:00,16,1,2009-12-15,2009,12,15,349,2009.954794520548
1080,Λάρισσα,LAR,20091216,00:00,21,1,2009-12-16,2009,12,16,350,2009.9575342465753
1081,Λάρισσα,LAR,20091217,00:00,17,1,2009-12-17,2009,12,17,351,2009.9602739726026
1082,Λάρισσα,LAR,20091218,00:00,12,1,2009-12-18,2009,12,18,352,2009.9630136986302
1083,Λάρισσα,LAR,20091219,00:00,19,1,2009-12-19,2009,12,19,353,2009.9657534246576
1084,Λάρισσα,LAR,20091220,00:00,12,1,2009-12-20,2009,12,20,354,2009.968493150685
1085,Λάρισσα,LAR,20091221,00:00,13,1,2009-12-21,2009,12,21,355,2009.9712328767123
1086,Λάρισσα,LAR,20091222,00:00,20,1,2009-12-22,2009,12,22,356,2009.9739726027397
1087,Λάρισσα,LAR,20091223,00:00,35,1,2009-12-23,2009,12,23,357,2009.9767123287672
1088,Λάρισσα,LAR,20091224,00:00,44,1,2009-12-24,2009,12,24,358,2009.9794520547946
1089,Λάρισσα,LAR,20091225,00:00,42,1,2009-12-25,2009,12,25,359,2009.982191780822
1090,Λάρισσα,LAR,20091226,00:00,29,1,2009-12-26,2009,12,26,360,2009.9849315068493
1091,Λάρισσα,LAR,20091227,00:00,28,1,2009-12-27,2009,12,27,361,2009.9876712328767
1092,Λάρισσα,LAR,20091228,00:00,11,1,2009-12-28,2009,12,28,362,2009.990410958904
1093,Λάρισσα,LAR,20091229,00:00,16,1,2009-12-29,2009,12,29,363,2009.9931506849316
1094,Λάρισσα,LAR,20091230,00:00,27,1,2009-12-30,2009,12,30,364,2009.995890410959
1095,Λάρισσα,LAR,20091231,00:00,32,1,2009-12-31,2009,12,31,365,2009.9986301369863
1096,Λάρισσα,LAR,20100101,00:00,28,1,2010-01-01,2010,1,1,1,2010.0013698630137
1097,Λάρισσα,LAR,20100102,00:00,5,1,2010-01-02,2010,1,2,2,2010.004109589041
1098,Λάρισσα,LAR,20100103,00:00,5,1,2010-01-03,2010,1,3,3,2010.0068493150684
1099,Λάρισσα,LAR,20100104,00:00,10,1,2010-01-04,2010,1,4,4,2010.009589041096
1100,Λάρισσα,LAR,20100105,00:00,18,1,2010-01-05,2010,1,5,5,2010.0123287671233
1101,Λάρισσα,LAR,20100106,00:00,34,1,2010-01-06,2010,1,6,6,2010.0150684931507
1102,Λάρισσα,LAR,20100107,00:00,24,1,2010-01-07,2010,1,7,7,2010.017808219178
1103,Λάρισσα,LAR,20100108,00:00,27,1,2010-01-08,2010,1,8,8,2010.0205479452054
1104,Λάρισσα,LAR,20100109,00:00,25,1,2010-01-09,2010,1,9,9,2010.0232876712328
1105,Λάρισσα,LAR,20100110,00:00,12,1,2010-01-10,2010,1,10,10,2010.0260273972603
1106,Λάρισσα,LAR,20100111,00:00,9,1,2010-01-11,2010,1,11,11,2010.0287671232877
1107,Λάρισσα,LAR,20100112,00:00,14,1,2010-01-12,2010,1,12,12,2010.031506849315
1108,Λάρισσα,LAR,20100113,00:00,15,1,2010-01-13,2010,1,13,13,2010.0342465753424
1109,Λάρισσα,LAR,20100114,00:00,9,1,2010-01-14,2010,1,14,14,2010.0369863013698
1110,Λάρισσα,LAR,20100115,00:00,10,1,2010-01-15,2010,1,15,15,2010.0397260273974
1111,Λάρισσα,LAR,20100116,00:00,10,1,2010-01-16,2010,1,16,16,2010.0424657534247
1112,Λάρισσα,LAR,20100117,00:00,13,1,2010-01-17,2010,1,17,17,2010.045205479452
1113,Λάρισσα,LAR,20100118,00:00,16,1,2010-01-18,2010,1,18,18,2010.0479452054794
1114,Λάρισσα,LAR,20100119,00:00,14,1,2010-01-19,2010,1,19,19,2010.0506849315068
1115,Λάρισσα,LAR,20100120,00:00,15,1,2010-01-20,2010,1,20,20,2010.0534246575342
1116,Λάρισσα,LAR,20100121,00:00,18,1,2010-01-21,2010,1,21,21,2010.0561643835617
1117,Λάρισσα,LAR,20100122,00:00,10,1,2010-01-22,2010,1,22,22,2010.058904109589
1118,Λάρισσα,LAR,20100123,00:00,15,1,2010-01-23,2010,1,23,23,2010.0616438356165
1119,Λάρισσα,LAR,20100124,00:00,17,1,2010-01-24,2010,1,24,24,2010.0643835616438
1120,Λάρισσα,LAR,20100125,00:00,14,1,2010-01-25,2010,1,25,25,2010.0671232876712
1121,Λάρισσα,LAR,20100126,00:00,11,1,2010-01-26,2010,1,26,26,2010.0698630136985
1122,Λάρισσα,LAR,20100127,00:00,12,1,2010-01-27,2010,1,27,27,2010.072602739726
1123,Λάρισσα,LAR,20100128,00:00,23,1,2010-01-28,2010,1,28,28,2010.0753424657535
1124,Λάρισσα,LAR,20100129,00:00,17,1,2010-01-29,2010,1,29,29,2010.0780821917808
1125,Λάρισσα,LAR,20100130,00:00,26,1,2010-01-30,2010,1,30,30,2010.0808219178082
1126,Λάρισσα,LAR,20100131,00:00,12,1,2010-01-31,2010,1,31,31,2010.0835616438355
1127,Λάρισσα,LAR,20100201,00:00,16,1,2010-02-01,2010,2,1,32,2010.0863013698631
1128,Λάρισσα,LAR,20100202,00:00,9,1,2010-02-02,2010,2,2,33,2010.0890410958905
1129,Λάρισσα,LAR,20100203,00:00,17,1,2010-02-03,2010,2,3,34,2010.0917808219178
1130,Λάρισσα,LAR,20100204,00:00,39,1,2010-02-04,2010,2,4,35,2010.0945205479452
1131,Λάρισσα,LAR,20100205,00:00,24,1,2010-02-05,2010,2,5,36,2010.0972602739726
1132,Λάρισσα,LAR,20100206,00:00,17,1,2010-02-06,2010,2,6,37,2010.1
1133,Λάρισσα,LAR,20100207,00:00,11,1,2010-02-07,2010,2,7,38,2010.1027397260275
1134,Λάρισσα,LAR,20100208,00:00,9,1,2010-02-08,2010,2,8,39,2010.1054794520549
1135,Λάρισσα,LAR,20100209,00:00,16,1,2010-02-09,2010,2,9,40,2010.1082191780822
1136,Λάρισσα,LAR,20100210,00:00,14,1,2010-02-10,2010,2,10,41,2010.1109589041096
1137,Λάρισσα,LAR,20100211,00:00,15,1,2010-02-11,2010,2,11,42,2010.113698630137
1138,Λάρισσα,LAR,20100212,00:00,13,1,2010-02-12,2010,2,12,43,2010.1164383561643
1139,Λάρισσα,LAR,20100213,00:00,7,1,2010-02-13,2010,2,13,44,2010.1191780821919
1140,Λάρισσα,LAR,20100214,00:00,12,1,2010-02-14,2010,2,14,45,2010.1219178082192
1141,Λάρισσα,LAR,20100215,00:00,10,1,2010-02-15,2010,2,15,46,2010.1246575342466
1142,Λάρισσα,LAR,20100216,00:00,17,1,2010-02-16,2010,2,16,47,2010.127397260274
1143,Λάρισσα,LAR,20100217,00:00,18,1,2010-02-17,2010,2,17,48,2010.1301369863013
1144,Λάρισσα,LAR,20100218,00:00,27,1,2010-02-18,2010,2,18,49,2010.1328767123289
1145,Λάρισσα,LAR,20100219,00:00,19,1,2010-02-19,2010,2,19,50,2010.1356164383562
1146,Λάρισσα,LAR,20100220,00:00,152,1,2010-02-20,2010,2,20,51,2010.1383561643836
1147,Λάρισσα,LAR,20100221,00:00,10,1,2010-02-21,2010,2,21,52,2010.141095890411
1148,Λάρισσα,LAR,20100222,00:00,11,1,2010-02-22,2010,2,22,53,2010.1438356164383
1149,Λάρισσα,LAR,20100223,00:00,15,1,2010-02-23,2010,2,23,54,2010.1465753424657
1150,Λάρισσα,LAR,20100224,00:00,17,1,2010-02-24,2010,2,24,55,2010.1493150684933
1151,Λάρισσα,LAR,20100225,00:00,16,1,2010-02-25,2010,2,25,56,2010.1520547945206
1152,Λάρισσα,LAR,20100226,00:00,16,1,2010-02-26,2010,2,26,57,2010.154794520548
1153,Λάρισσα,LAR,20100227,00:00,13,1,2010-02-27,2010,2,27,58,2010.1575342465753
1154,Λάρισσα,LAR,20100228,00:00,11,1,2010-02-28,2010,2,28,59,2010.1602739726027
1155,Λάρισσα,LAR,20100301,00:00,25,1,2010-03-01,2010,3,1,60,2010.16301369863
1156,Λάρισσα,LAR,20100302,00:00,13,1,2010-03-02,2010,3,2,61,2010.1657534246576
1157,Λάρισσα,LAR,20100303,00:00,13,1,2010-03-03,2010,3,3,62,2010.168493150685
1158,Λάρισσα,LAR,20100304,00:00,20,1,2010-03-04,2010,3,4,63,2010.1712328767123
1159,Λάρισσα,LAR,20100305,00:00,12,1,2010-03-05,2010,3,5,64,2010.1739726027397
1160,Λάρισσα,LAR,20100306,00:00,10,1,2010-03-06,2010,3,6,65,2010.176712328767
1161,Λάρισσα,LAR,20100307,00:00,9,1,2010-03-07,2010,3,7,66,2010.1794520547944
1162,Λάρισσα,LAR,20100308,00:00,10,1,2010-03-08,2010,3,8,67,2010.182191780822
1163,Λάρισσα,LAR,20100309,00:00,14,1,2010-03-09,2010,3,9,68,2010.1849315068494
1164,Λάρισσα,LAR,20100310,00:00,10,1,2010-03-10,2010,3,10,69,2010.1876712328767
1165,Λάρισσα,LAR,20100311,00:00,14,1,2010-03-11,2010,3,11,70,2010.190410958904
1166,Λάρισσα,LAR,20100312,00:00,15,1,2010-03-12,2010,3,12,71,2010.1931506849314
1167,Λάρισσα,LAR,20100313,00:00,13,1,2010-03-13,2010,3,13,72,2010.195890410959
1168,Λάρισσα,LAR,20100314,00:00,8,1,2010-03-14,2010,3,14,73,2010.1986301369864
1169,Λάρισσα,LAR,20100315,00:00,14,1,2010-03-15,2010,3,15,74,2010.2013698630137
1170,Λάρισσα,LAR,20100316,00:00,13,1,2010-03-16,2010,3,16,75,2010.204109589041
1171,Λάρισσα,LAR,20100317,00:00,13,1,2010-03-17,2010,3,17,76,2010.2068493150684
1172,Λάρισσα,LAR,20100318,00:00,14,1,2010-03-18,2010,3,18,77,2010.2095890410958
1173,Λάρισσα,LAR,20100319,00:00,21,1,2010-03-19,2010,3,19,78,2010.2123287671234
1174,Λάρισσα,LAR,20100320,00:00,18,1,2010-03-20,2010,3,20,79,2010.2150684931507
1175,Λάρισσα,LAR,20100321,00:00,23,1,2010-03-21,2010,3,21,80,2010.217808219178
1176,Λάρισσα,LAR,20100322,00:00,31,1,2010-03-22,2010,3,22,81,2010.2205479452055
1177,Λάρισσα,LAR,20100323,00:00,26,1,2010-03-23,2010,3,23,82,2010.2232876712328
1178,Λάρισσα,LAR,20100324,00:00,21,1,2010-03-24,2010,3,24,83,2010.2260273972602
1179,Λάρισσα,LAR,20100325,00:00,15,1,2010-03-25,2010,3,25,84,2010.2287671232878
1180,Λάρισσα,LAR,20100326,00:00,19,1,2010-03-26,2010,3,26,85,2010.231506849315
1181,Λάρισσα,LAR,20100327,00:00,20,1,2010-03-27,2010,3,27,86,2010.2342465753425
1182,Λάρισσα,LAR,20100328,00:00,11,1,2010-03-28,2010,3,28,87,2010.2369863013698
1183,Λάρισσα,LAR,20100329,00:00,10,1,2010-03-29,2010,3,29,88,2010.2397260273972
1184,Λάρισσα,LAR,20100330,00:00,17,1,2010-03-30,2010,3,30,89,2010.2424657534248
1185,Λάρισσα,LAR,20100331,00:00,19,1,2010-03-31,2010,3,31,90,2010.2452054794521
1186,Λάρισσα,LAR,20100401,00:00,15,1,2010-04-01,2010,4,1,91,2010.2479452054795
1187,Λάρισσα,LAR,20100402,00:00,13,1,2010-04-02,2010,4,2,92,2010.2506849315068
1188,Λάρισσα,LAR,20100403,00:00,12,1,2010-04-03,2010,4,3,93,2010.2534246575342
1189,Λάρισσα,LAR,20100404,00:00,17,1,2010-04-04,2010,4,4,94,2010.2561643835616
1190,Λάρισσα,LAR,20100405,00:00,12,1,2010-04-05,2010,4,5,95,2010.2589041095891
1191,Λάρισσα,LAR,20100406,00:00,11,1,2010-04-06,2010,4,6,96,2010.2616438356165
1192,Λάρισσα,LAR,20100407,00:00,13,1,2010-04-07,2010,4,7,97,2010.2643835616439
1193,Λάρισσα,LAR,20100408,00:00,15,1,2010-04-08,2010,4,8,98,2010.2671232876712
1194,Λάρισσα,LAR,20100409,00:00,23,1,2010-04-09,2010,4,9,99,2010.2698630136986
1195,Λάρισσα,LAR,20100410,00:00,23,1,2010-04-10,2010,4,10,100,2010.272602739726
1196,Λάρισσα,LAR,20100411,00:00,19,1,2010-04-11,2010,4,11,101,2010.2753424657535
1197,Λάρισσα,LAR,20100412,00:00,18,1,2010-04-12,2010,4,12,102,2010.2780821917809
1198,Λάρισσα,LAR,20100413,00:00,13,1,2010-04-13,2010,4,13,103,2010.2808219178082
1199,Λάρισσα,LAR,20100414,00:00,16,1,2010-04-14,2010,4,14,104,2010.2835616438356
1200,Λάρισσα,LAR,20100415,00:00,24,1,2010-04-15,2010,4,15,105,2010.286301369863
1201,Λάρισσα,LAR,20100416,00:00,23,1,2010-04-16,2010,4,16,106,2010.2890410958903
1202,Λάρισσα,LAR,20100417,00:00,22,1,2010-04-17,2010,4,17,107,2010.2917808219179
1203,Λάρισσα,LAR,20100418,00:00,16,1,2010-04-18,2010,4,18,108,2010.2945205479452
1204,Λάρισσα,LAR,20100419,00:00,19,1,2010-04-19,2010,4,19,109,2010.2972602739726
1205,Λάρισσα,LAR,20100420,00:00,14,1,2010-04-20,2010,4,20,110,2010.3
1436,Λάρισσα,LAR,20101207,00:00,49,1,2010-12-07,2010,12,7,341,2010.9328767123288
1437,Λάρισσα,LAR,20101208,00:00,79,1,2010-12-08,2010,12,8,342,2010.9356164383562
1438,Λάρισσα,LAR,20101209,00:00,73,1,2010-12-09,2010,12,9,343,2010.9383561643835
1439,Λάρισσα,LAR,20101210,00:00,32,1,2010-12-10,2010,12,10,344,2010.941095890411
1440,Λάρισσα,LAR,20101211,00:00,38,1,2010-12-11,2010,12,11,345,2010.9438356164383
1441,Λάρισσα,LAR,20101212,00:00,37,1,2010-12-12,2010,12,12,346,2010.9465753424658
1442,Λάρισσα,LAR,20101213,00:00,30,1,2010-12-13,2010,12,13,347,2010.9493150684932
1443,Λάρισσα,LAR,20101214,00:00,35,1,2010-12-14,2010,12,14,348,2010.9520547945206
1444,Λάρισσα,LAR,20101215,00:00,24,1,2010-12-15,2010,12,15,349,2010.954794520548
1445,Λάρισσα,LAR,20101216,00:00,25,1,2010-12-16,2010,12,16,350,2010.9575342465753
1446,Λάρισσα,LAR,20101217,00:00,76,1,2010-12-17,2010,12,17,351,2010.9602739726026
1447,Λάρισσα,LAR,20101218,00:00,92,1,2010-12-18,2010,12,18,352,2010.9630136986302
1448,Λάρισσα,LAR,20101219,00:00,106,1,2010-12-19,2010,12,19,353,2010.9657534246576
1449,Λάρισσα,LAR,20101220,00:00,91,1,2010-12-20,2010,12,20,354,2010.968493150685
1450,Λάρισσα,LAR,20101221,00:00,79,1,2010-12-21,2010,12,21,355,2010.9712328767123
1451,Λάρισσα,LAR,20101222,00:00,65,1,2010-12-22,2010,12,22,356,2010.9739726027397
1452,Λάρισσα,LAR,20101223,00:00,42,1,2010-12-23,2010,12,23,357,2010.9767123287672
1453,Λάρισσα,LAR,20101224,00:00,37,1,2010-12-24,2010,12,24,358,2010.9794520547946
1454,Λάρισσα,LAR,20101225,00:00,45,1,2010-12-25,2010,12,25,359,2010.982191780822
1455,Λάρισσα,LAR,20101226,00:00,43,1,2010-12-26,2010,12,26,360,2010.9849315068493
1456,Λάρισσα,LAR,20101227,00:00,32,1,2010-12-27,2010,12,27,361,2010.9876712328767
1457,Λάρισσα,LAR,20101228,00:00,28,1,2010-12-28,2010,12,28,362,2010.990410958904
1458,Λάρισσα,LAR,20101229,00:00,37,1,2010-12-29,2010,12,29,363,2010.9931506849316
1459,Λάρισσα,LAR,20101230,00:00,38,1,2010-12-30,2010,12,30,364,2010.995890410959
1460,Λάρισσα,LAR,20101231,00:00,64,1,2010-12-31,2010,12,31,365,2010.9986301369863
